"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"7","Quitting","1995-12-29","5","Act Four","host","Dwight Okita","00:55:12.19","""Make your arms like a barrel,"" I scolded, your dance instructor, fox-trotting you around the room. ""Women are always walking backwards, aren't they?"" you said, looking at your feet. And I spun you. ""No, just going in circles."" And here we laughed. In the mirrors of the dance studio, we laughed. And I saw us, lost in the fun house again. I want it always to be fun."
"7","Quitting","1995-12-29","5","Act Four","host","Dwight Okita","00:55:38.13","Now everything is loaded on the truck. She sits behind the wheel of something larger than her. ""I'm going to Timbuktu and I'm taking my time,"" she says her hands on the wheel. ""Peaches, pears, apples, plums. Tell me when your birthday comes."" And I wave to her from the curb."
"7","Quitting","1995-12-29","5","Act Four","host","Dwight Okita","00:55:58.12","It paints a sad picture, this woman in a van pulling out of a driveway no longer hers. And for her, I do a farewell samba on the lawn, alone, taking the darkness in the crescent of my arms, leading it in a dance I'm just beginning to learn."
"7","Quitting","1995-12-29","5","Act Four","host","Ira Glass","00:56:18.68","""The Farewell Samba"" by Dwight Okita."
"7","Quitting","1995-12-29","5","Act Four","host","Ira Glass","00:56:21.64","And we're going to close our broadcast today with a piece by the late Philip Larkin, which seems perfect as you contemplate upcoming quits. Over the course of the next week, we're not quitting anything. I think that's what you've gotten out of this particular program. Anyway, this is called ""Poetry of Departures."""
"7","Quitting","1995-12-29","5","Act Four","host","Ira Glass","00:56:41.70",""
"7","Quitting","1995-12-29","5","Act Four","host","Ira Glass","00:56:53.48","And they are right, I think./ We all hate home/ And having to be there/ I detect my room,/ It's specially-chosen junk,/ The good books, the good bed,/ And my life, in perfect order/ So to hear it said/"
"7","Quitting","1995-12-29","5","Act Four","host","Ira Glass","00:57:05.33",""
"7","Quitting","1995-12-29","5","Act Four","host","Ira Glass","00:57:21.72","Yes, swagger the nut-strewn roads,/ Crouch in the fo'c'sle/ Stubbly with goodness, if/ It weren't so artificial,/ Such a deliberate step backwards/ To create an object/ Books; china; a life/ Reprehensibly perfect."
"7","Quitting","1995-12-29","6","Credits","subject","Evan Harris","00:58:27.82","There's so many famous quits. There's so many quits that have driven world history."
"7","Quitting","1995-12-29","6","Credits","host","Ira Glass","00:58:33.11",""
