"episode-number","episode-title","air-date","act-number","act-name","speaker-role","speaker-name","time-start","speaker-text"
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:05:21.08","Over the summer was when they really started to get serious about using other people's credit cards, which they call ""carding."" They met a guy who was good at this and who taught them some tricks. K-Rad and Fred ordered $1,600 in computer merchandise on someone else's credit card. They had it delivered to a neutral address. They picked it up. They sold half of it for cash."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:05:44.46","And one thing that's peculiar about this story is that these are rich kids. K-Rad and Fred live in a wealthy upstate community. They attend what is one of the most expensive, prestigious private schools in the country. But they steal."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:06:00.94","Fred believes that he has no choice. He really suffers over money. He's this skinny, young-looking 15-year-old. And he is perpetually strapped for cash. And he said that his parents couldn't help him much with money right now because they had just gone $500,000 into debt."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:06:24.29","Because they bought a house right before the depression and stuff. The recession, excuse me. I consider it a depression. I've noticed the effects."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:06:35.52","At one point, to get some cash, he actually sold the computer that his parents had bought for him. And I don't think they knew. His idea is that he wanted to replace the computer as quickly as he could with the help of a stranger's credit card."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:06:53.15","And he also wanted to get all the other things that the other kids at his expensive private school had. He wanted to have a microwave. He wanted to have a stereo. Basically, he just wanted to be like everybody else."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:07:04.61","I'm also pretty good at shoplifting. But my whole thing on that is that I will not steal anything if I have the money for it. And a lot of times, like the store at my school, like the grill, I steal from that a lot. But I also give them $10 for no reason if I have the money because I feel bad about what I've stolen. And if I ever get the money so I don't have to do this shit anymore, then I'm not going to do it."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:07:25.30","What's striking about this is how these boys want to convince themselves-- I think they really do-- want to convince themselves that they are good, and that what they do does not harm anyone. And if it does harm someone, there's always the reassuring thought that they keep very near at hand that someday they can make it up to the injured party."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","K-rad","00:07:45.77","As noble as this sounds, this is one thing that I absolutely guarantee that sounds like the biggest load of crap anyone could ever say. But if I am ever in a financial--"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Mr. Warez","00:07:54.86","We believe in you."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","K-rad","00:07:56.08","No, no one should believe in me. This is the biggest ""I'm really good inside."" If I ever find myself-- and I've made this vow to myself-- in a good enough financial situation, I will repay everything I have ever done now. If I find myself making $2 million a year, I will send a $10,000 check to the company which I stole calling cards from. That is something I definitely want to do if I am in the financial situation to do it."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:08:19.52","K-Rad told me that the $1,600 that they charged to a stranger's Visa card was, in fact, a victimless crime, that the card owner would call Visa, have the charge removed from his bill. And that Visa figures a certain amount of fraud is just the cost of doing business."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","K-rad","00:08:34.48","One thing that I've always said in all my doings is that I will never, ever do something that will severely hurt an individual person. OK? So for example, if it involves-- I would never mug someone. I would never beat someone up for money. I'd never shoplift. Well, maybe I-- no, I wouldn't shoplift."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:08:51.33","That's one of my favorite parts of the interview. Hold on. I'm just going to play that tape back. Because you can actually hear him-- he's struggling so much, you can actually hear him working it out out loud. Hold on, I'm just going to rewind for a second."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:09:02.81","[TAPE REWINDING]"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","K-rad","00:09:07.23","--never beat someone up for money. I'd never shoplift. Well, maybe I-- no, I wouldn't shoplift. Because that is hurting the individual person."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:09:15.68","See what I mean? So we headed out of the McDonald's and back to the hotel where the computer hackers' convention was taking place. On the way, without any prompting at all, Fred elaborated on the idea that he was only stealing because he absolutely had to."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:09:32.44","I go to boarding school. And I don't have that much-- I don't have any money or anything. And I get really hungry and stuff. I have a fast metabolism. And seriously, I starve. And I lost 10 pounds in one week. And that's not good for someone who's really skinny, like I am. And then a lot of it is just stuff I want, you know?"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:09:54.90","And yeah, I just really want to stress that in other ways, we're not bad people. And we don't go around trying to screw all people in any way we can. Because we're not at all."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:10:06.51","I mean, I do social work. I tutored kids. I do a lot of stuff which isn't necessarily evil and more good. But sometimes, it's just like, I don't know, man. I like doing it. I can't explain it."
"2","Small Scale Sin","1995-11-24","1","Prologue","interviewer","Ira Glass","00:10:24.62","Talk about that part of it. What is the thrill of doing it?"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:10:27.99",""
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:10:56.53","By this point, we were back in the hotel lobby. We took the elevators up to the floor where the hackers' convention was taking place. K-Rad said that real hackers do not use their skills like this. They do not use their skills for personal gain. They don't do carding. They don't steal."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:11:13.54","The whole idea of computer hacking, for these guys anyway, is that it's a kind of pure, zen pursuit. It's an ends in itself. You break into the computer for its own sake and to look around, and for the knowledge of everyone, especially you."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:11:28.74","We stood in the hallway. People streamed by. We tried to move to a corner where we would not be overheard. And K-Rad said, actually, that they had never really talked about their illegal activities this much before with anyone."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","K-rad","00:11:43.75","The most thing I'm worried about is I'm actually starting, for the first time, to say this all out loud, everything I've done. And suddenly, it doesn't sound as hacker, much, anymore. And I've known that ever since I moved into doing maybe some credit card thing. And that's why I'm, in fact, even considering giving up on doing all the carding and stuff like that, which seriously, I am."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:12:02.46","Fred then shot him this look. Because if K-Rad were serious, and they did stop carding, Fred would not be able to get a computer to replace the old one that his parents gave him."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:12:13.34","What about my computer?"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","K-rad","00:12:14.75","What?"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Mr. Warez","00:12:15.22","Your computer will come first."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:12:16.45","Jesus Christ, man. I want to get a gun and shoot you."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","K-rad","00:12:21.30","All right, after your computer."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:12:22.73","The thing about a bad conscience is that it splits you in half. And Fred said that he had two different modes. That was the word he used, ""modes."" He said that sometimes he would think about what they were doing. And he knew it was wrong, and it would bother him. But mostly, he tried not to think about it."
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:12:41.93","My worst fear is that I can end up going to hell for doing this. And that's my worst fear."
"2","Small Scale Sin","1995-11-24","1","Prologue","interviewer","Ira Glass","00:12:46.27","Do you believe in hell?"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:12:47.92","Yeah, I do."
"2","Small Scale Sin","1995-11-24","1","Prologue","interviewer","Ira Glass","00:12:50.46","And you think you can go to hell for getting a computer on somebody else's credit card?"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:12:54.63","I don't know. I hope not. I really hope not. It's always been my biggest fear. That's why I'm afraid of dying. I'm afraid if there's something I've done which just is like the straw on the camel's back, that's going to be what's going to do it."
"2","Small Scale Sin","1995-11-24","1","Prologue","interviewer","Ira Glass","00:13:07.86","How big is this worry? Will this keep you up at night?"
"2","Small Scale Sin","1995-11-24","1","Prologue","subject","Fred","00:13:11.25","Yeah, maybe for a couple minutes. And then I just sort of put it out of my mind, you know?"
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:13:16.35","His share of the carding profits was $800. I told him that from an adult's perspective, this did not seem like a lot of money. I didn't think you could do eternity in hell for $800."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:13:30.19","And as soon as I said this, I really regretted it. Fred's body language changed completely. It was like I was calling him a little kid. It was like saying that he was ridiculous to worry over something so small. It was just one of these moments. He got quieter, and he kind of pulled into himself a little bit."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:13:48.50","Then Mr. Warez spoke up. He said that sure, maybe by adult standards, this wasn't much money. But to them, it was a lot, that it was plenty enough to count."
"2","Small Scale Sin","1995-11-24","1","Prologue","host","Ira Glass","00:14:00.68","When is hell a possibility? Whenever you think it is, it is. More on this when our program continues."
"2","Small Scale Sin","1995-11-24","2","Act One","host","Ira Glass","00:16:10.86",""
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:16:53.15","I'll call."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:16:54.63","Me too."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:16:56.89","Three 10's."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:16:58.04","Full house, aces and eights."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:17:00.13","Ooh. What do you got, kid?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:17:02.28","Four diamonds."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:17:03.83","You got nothing."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:05.03","See, if you had some where the numbers matched, or if they were in order, and there were five of them. But that, what you have there, that's nothing."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:17:12.67","My grandpa used to call that a kangaroo straight."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:15.21","My dad used to call it a Klondike."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:17:16.68","Klondike wins the game."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:17:17.85","No, Klondike doesn't win the game. Peter wins the game. Full house wins."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:17:21.59","I hate you, Peter."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:22.71","I don't blame you."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:24.76","[WAILING]"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:17:27.24","Grandmother, be careful. Grazie."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:33.14","My deal. Straight, five card draw."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:17:35.50","Anything wild?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:36.54","No."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:17:36.83","[UNINTELLIGIBLE]"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:17:37.32","Shut up. Ow. Watch it with those cards, man."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:43.87","Sorry."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:17:44.10","What's your problem today?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:17:45.62","He has sinned."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:17:46.88","Yeah-- yes, I have. How did you know?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:17:51.59","Your eyes. They are the eyes of an accused man, furtive, alert, the eyes of a nervous beast who, once a lover of gambols and jigs and standard metals, has been driven to nocturnal skulking by the pursuit of a relentless predator."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:18:12.90","He's got you there. 10,000 lira."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:18:15.43","Call."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:18:17.08","Call. Caleb, do you believe in sin?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:18:22.16","Hell, no. I believe in damnation, though."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:18:26.12","How can you believe in damnation but not sin?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:18:28.98","Predestiny. Take me. I was born damned. I'm cowardly, petty, intolerant, lazy, and just generally destructive. I knew I was damned the first time I heard the word."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:18:38.96","Your Calvinism relieves you of the responsibility for improving yourself."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:18:42.88","Shut up, kid."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:18:43.84","[SLAP]"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:18:44.32","Ow!"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:18:44.80","What are you doing?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:18:45.26","It's all right, GI Joe. I am strong."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:18:47.80","Yeah, Pete. The kid can take it. Now give me three."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:18:52.58","How many, Dondi?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:18:53.77","Four."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:18:54.40","You can't have four. The most you can have is three."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:18:57.26","OK. I'll take two."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:18:58.77","And two for the dealer."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:19:01.44","5,000."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:19:03.81","Call."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:19:05.38","Call. What do you have?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:19:07.82","A pair of 9's. Dondi?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:19:10.24","Three onions."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:19:11.49","Those are spades, not onions. And you're supposed to match the numbers, not the suit, you little spaghetti sucker."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:19:16.86","I have a Klondike."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:19:17.73","You have garbage. How many times do we have to go through this? It's like rolling a boulder up a hill just to have it roll back down again, over and over and over."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:19:25.17","I will not make the mistake again, sahib."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:19:27.24","Don't call me sahib. Peter, what do you have? A pair of jacks. All right. Pair of jacks takes it. All right. Seven card stud poker, one-eyed royalty, red deuces, nines, and all odd-numbered clubs are wild."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:19:51.52","What do you guys think the worst sin is? Murder?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:19:55.79","Betrayal."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:19:58.47","Why do you say that?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:19:59.71","At the center of the ninth and innermost frozen circle of hell, Lucifer devours Judas eternally."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:20:06.59","Really?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:20:07.51","That's what they say. One million lira."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:20:13.48","I'll see that and raise you one."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:20:18.11","Call."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:20:19.74","I'm there."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:20:22.56","What do you got?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:20:25.03","Seven aces."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:20:25.87","Me too."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:20:26.99","So do I. All right, so there were a few too many wild cards. Let's hold the pot over."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:20:33.94","OK. Peter?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:20:35.86","Huh? Oh, sure. Leave it over. Do you think a sin is worse if say you, for example, you betray somebody? Then suppose you don't feel any remorse. Does that make it worse?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:20:53.75","Of course. Gentlemen, the game is Chicago low. Ace, no face, sevens, follow the queen."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:21:03.57","Wait a second, Dondi. Caleb, could I talk to you alone for a second, over there, by the window?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:21:09.73","Sure, Pete."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:21:10.75","I will go fetch us some delicious ginger ale."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:21:13.07","Good idea. What is it, Pete? Think the kid's trying to hustle us?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:21:25.24","No, I just wanted to talk, that's all."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:21:27.95","What's the matter?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:21:28.81","Nothing. Just I'm afraid of going to hell."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:21:34.50","What? Why?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:21:37.32","I just don't think I'm a very good person."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:21:39.55","That's ridiculous, Pete. You're a very nice guy. You write letters. I never write letters."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:21:44.24","Yeah, but what if you do something bad? How bad does it have to be? I mean if-- do you have to-- if you feel like it's bad enough to damn you, are you damned? I mean, if you don't feel any remorse?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:22:02.40","Is that it? You betrayed somebody and then didn't feel any remorse? Is that what all those pregnant pauses during the poker banter were about?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:22:09.02","Well--"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:22:09.60","How can you say you don't have any remorse when you're practically tearing your hair out worrying about going to hell?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:22:13.75","But being afraid of punishment isn't the same as remorse. Remorse is truly feeling apologetic for what you've done, not just worrying about being punished for it."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:22:22.39","And you don't feel sorry at all?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:22:24.41","No."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:22:25.72","Even though you recognize that what you did was wrong?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:22:28.92","That's right."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:22:30.26","You know, Pete, you're a very complex guy."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:22:34.27","Thank you."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Woman ","00:22:36.23","They went to sea in a sieve, they did. In a sieve, they went to sea. In spite of all their friends could say, on a winter's morn, on a stormy day, in a seive they went to sea."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:22:59.95","Dondi, what's with the old lady?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:23:01.39","The cigar smoke is causing her to recite ""The Jumblies"" by Edward Lear."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:23:05.51","Well, shut her up, will you? I can hardly hear myself think."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Dondi","00:23:07.92","Shut up, grandmother."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:23:09.57","I mean, what am I doing here? Who are these strange people? I don't remember deciding to come to Italy. What am I doing in Italy?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:23:18.56","Maybe to see the Pope?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:23:19.98","Just last week, I was in France, in Rouen, the town where Joan of Arc was burned at the stake. And I was visiting the tower where she was held before her execution. And I was thinking about writing a letter, you know, apologizing. A letter apologizing to the injured party."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:23:36.92","I was looking down from the highest window in the tower. And just how you do-- you know, you try to tap into the place in yourself where you have truly apologetic feelings, because you want to be sincere. You don't want the letter to sound phony."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:23:51.25","Except I realized, I discovered that there was no such place in myself, that where that place should have been, there was just an empty hole. And it was frightening. It was like staring into the abyss."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:09.36","Go see the Pope. Ask for absolution."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:12.11","But you have to be repentant. I'm not repentant."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:15.09","You could just act repentant. That's what ritual is all about, going through the motions."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:18.52","No. I'd have to be truly sorry in my heart, or it wouldn't save me."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:22.12","That is a very rigid attitude."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:23.78","What do you mean? I can't just pretend to have remorse."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:26.70","You haven't even tried. I mean, the Pope's a very nearsighted, distracted old man. If you buried your face in your hands and pretended to sob, I'm sure he'd buy it."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:33.30","It's not a question of fooling the Pope."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Caleb","00:24:35.53","You know, I'm starting to think that you don't really want to help yourself."
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:38.51","How did I get here? Why are we playing poker in Italy with a demonic little boy whose grandmother is dying in the next room?"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:45.77","[PEACOCK CRY]"
"2","Small Scale Sin","1995-11-24","2","Act One","subject","Peter","00:24:47.46","What was that?"
